author,user_profile_link,text,timestamp,likes,date,time
ال'شلحي عمر,https://web.facebook.com/omar.bakir.1088?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTMwMTY3MjA3MDQ4MDUzMQ%3D%3D&__tn__=R-R,حاولوا تقولو انا لله و انا اليه راجعون,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
Akram Elmarouani,https://web.facebook.com/akram.herculano.5?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTc0NzU5Nzk0NTY3MTQ4Nw%3D%3D&__tn__=R-R,Makayenx maweta??,Friday 8 September 2023 at 23:54,0,08 September 2023,23:54
Rajawiya Mhbôûļà,https://web.facebook.com/hbibat.rafiai?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzQ0OTI5MjIxODY3Mjc1OQ%3D%3D&__tn__=R-R,واش كاين غير فالمغرب و لا حتا البلدان الاخرى,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Adil Barssawi,https://web.facebook.com/profile.php?id=100008300948689&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA0MDA4ODIxMzgxNTU0MA%3D%3D&__tn__=R-R,المغرب كامل,Friday 8 September 2023 at 23:37,17,08 September 2023,23:37
Monsif Boutkabout,https://web.facebook.com/monsif.monsif.776?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjg2NTA0Mzg5OTk5MTUx&__tn__=R-R,فين هذا فين,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Amina Abdou,https://web.facebook.com/amina.abdou.3760?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUzNTg0NjU3Nzk4MTg3&__tn__=R-R,اللهم الطف بنا في كل نازلة واصرف عنا قدرك خلقتنا,Saturday 9 September 2023 at 00:11,15,09 September 2023,00:11
احمد الوردي,https://web.facebook.com/profile.php?id=100089624721476&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTMwNTMzMjY2MzQ0MjYwNg%3D%3D&__tn__=R-R,كل المدن المغربية تقريبا من فاس مكناس,Friday 8 September 2023 at 23:58,2,08 September 2023,23:58
Zakia Hidaya,https://web.facebook.com/zakia.heddaya?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODEyNjkyNTMzOTE0NTAw&__tn__=R-R,النواصر,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Yassine Pake,https://web.facebook.com/yassine.pake?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODUwMzA0MTI5NjAzNzg2&__tn__=R-R,قنيطرة كاين,Friday 8 September 2023 at 23:38,0,08 September 2023,23:38
Tarik Lmrabet,https://web.facebook.com/profile.php?id=100085010466213&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODUyMzQ5NzI2Mjg4NDc2&__tn__=R-R,تطوان والو,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
Mou Aad,https://web.facebook.com/profile.php?id=100080880696605&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQ5NDIzNzE1NDY1Nzc4NQ%3D%3D&__tn__=R-R,واش مضربش فوجدة,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
Omayma Jabri,https://web.facebook.com/profile.php?id=100076265000106&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODM5NjIyNzU3NjAwMTk2&__tn__=R-R,Ina mdina had chi,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
Okim Okim Okim,https://web.facebook.com/idris.benbara?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAyNjI4OTg5NTIxMTQzMQ%3D%3D&__tn__=R-R,نشاء الله سلامات,Friday 8 September 2023 at 23:37,10,08 September 2023,23:37
Aymane Zr,https://web.facebook.com/aymane.zr.58?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzQwNTYwMjc4OTcwMTU4OQ%3D%3D&__tn__=R-R,بركان يا دولة,Friday 8 September 2023 at 23:50,0,08 September 2023,23:50
Adm Gat,https://web.facebook.com/adm.gat?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjYzMDg0NzMyNDUyODQ1&__tn__=R-R,إنذار من عندي الله عز وجل,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
Yakout Imane,https://web.facebook.com/yakout.imane.1?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTYzMTk4NjQ3MDY2MTY1NQ%3D%3D&__tn__=R-R,يارب تلطف بينا,Friday 8 September 2023 at 23:40,0,08 September 2023,23:40
Hamouda Nasr,https://web.facebook.com/mohamad.roj.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODQ2NDUxNzY3MDUwODM5&__tn__=R-R,"نسال الله السلامة للجميع
اخواتنا واهلنا في المغرب الرحمة للشهداء ونتمنى من الله الشفاء العاجل لكل الجرحى",Friday 8 September 2023 at 23:58,11,08 September 2023,23:58
Noaman Lhsen,https://web.facebook.com/noaman.lhsen.3?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjc3NjY0MDM1MDUzODM1&__tn__=R-R,hixmat,Friday 8 September 2023 at 23:53,0,08 September 2023,23:53
Youssef Lamchiyakh,https://web.facebook.com/youssef.Lamchiyakh?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjgzNzkwNzM0MzY1MjU0&__tn__=R-R,Fes,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Adam Adam,https://web.facebook.com/profile.php?id=100094083371901&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAxNDc3MDg4OTU0NTAxMQ%3D%3D&__tn__=R-R,ركزو فسحاب مكتوبا الله,Friday 8 September 2023 at 23:54,0,08 September 2023,23:54
Simo Hamade,https://web.facebook.com/profile.php?id=100092778861818&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUwNzE1NDI1MzM2NDIxNw%3D%3D&__tn__=R-R,يارب تلطف بينا,Friday 8 September 2023 at 23:59,0,08 September 2023,23:59
ابو فهد الهاشمي,https://web.facebook.com/kamal.hachimi.31?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY0ODYyNDk3ODk1NTQxOA%3D%3D&__tn__=R-R,برشيد,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Yuossef Rajawi,https://web.facebook.com/yuossef.rajawi.12935?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjcwODkzMzUyNTQyOTk0&__tn__=R-R,انا جانب البحر كان خفيف,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
Badr Badr,https://web.facebook.com/alawi.bader?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA3NjE0ODMyMzU1MTYyNA%3D%3D&__tn__=R-R,تمارة الرباط كدالك,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
احمد العثمان,https://web.facebook.com/profile.php?id=100063495661955&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjY0NTgwNjM1NjM3NzMz&__tn__=R-R,يارب لطفك,Saturday 9 September 2023 at 05:23,10,09 September 2023,05:23
Hamid Midou Lisser,https://web.facebook.com/halim.bara.967?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjUzODY3MDAzMjk2NjY2Mg%3D%3D&__tn__=R-R,ربي يرحمو لماتو إن شاء الله,Sunday 10 September 2023 at 07:10,9,10 September 2023,07:10
Firdaws Fatiha,https://web.facebook.com/firdaws.fatiha.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODM5MjMxMjAxMDQyMzA2&__tn__=R-R,ضرب فخنيفرة,Friday 8 September 2023 at 23:52,2,08 September 2023,23:52
Mahmoud Souinta,https://web.facebook.com/mahmoud.souinta?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTYyNTI1NDM4MTU0Njcx&__tn__=R-R,فب إسبانية حتاهبا,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
Jawad El,https://web.facebook.com/profile.php?id=100042825100572&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzU3NjczNDUzMjUzNTQ4&__tn__=R-R,Radi,Friday 8 September 2023 at 23:40,0,08 September 2023,23:40
Soufian Guernit,https://web.facebook.com/profile.php?id=100032158731733&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjU3MTEyMjI0MzAzOTg4NQ%3D%3D&__tn__=R-R,دعواتي من الجزائر ربي معاكم ان شاء الله,Saturday 9 September 2023 at 15:42,7,09 September 2023,15:42
Saghir Mohamed,https://web.facebook.com/saghir.mohamed.10?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUxOTE1MTk3OTY0MDUw&__tn__=R-R,اكادير كانت واعرة بزاف,Friday 8 September 2023 at 23:38,0,08 September 2023,23:38
الكف الابيض,https://web.facebook.com/aaaaaaaa733788953?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjM3NjgwMTE1MTU0MTM5&__tn__=R-R,عيب التجريح كلنا أخوان نسأل من الله السلامة,Friday 8 September 2023 at 23:52,9,08 September 2023,23:52
Hafida Chkaiyl,https://web.facebook.com/hafida.chkaiyl?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODQ2NTE5MzYwMzgwOTk4&__tn__=R-R,ياربي السلامة لاحول ولا قوة الا بالله العلي العظيم رب العرش العظيم,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Ahmad Lakhbab,https://web.facebook.com/ahmad.lakhbab.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTcxNTYzMzc1MjIyOTYzNw%3D%3D&__tn__=R-R,حتا دار البيضاء,Friday 8 September 2023 at 23:38,6,08 September 2023,23:38
Rachid Rachid,https://web.facebook.com/profile.php?id=100008534049158&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTUyMTAzODA2MjAzNjQ5NA%3D%3D&__tn__=R-R,حتا مكناس,Friday 8 September 2023 at 23:38,8,08 September 2023,23:38
Aya Koekoah,https://web.facebook.com/aya.koekoah?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTI3MTgwNTg4MzQ3NDg4Nw%3D%3D&__tn__=R-R,Salm,Friday 8 September 2023 at 23:37,16,08 September 2023,23:37
Simo Simo,https://web.facebook.com/profile.php?id=100063527983385&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjI1MzEyMzI5Njg3ODU2&__tn__=R-R,صخيرات,Friday 8 September 2023 at 23:38,11,08 September 2023,23:38
Bilal Kr,https://web.facebook.com/hhgj.bilal?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTM2MjE5MzkwMTM2MzEwMA%3D%3D&__tn__=R-R,مكناس,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Abde Samad,https://web.facebook.com/profile.php?id=100090980107957&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAwNjIzNzE2NzcxMzg1NDM%3D&__tn__=R-R,غادي يعاود مع 1 واش بصح,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Boulam Mansouri,https://web.facebook.com/boulam.mansouri?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzE0OTgwNDAxMDgxNzA0&__tn__=R-R,ان شاء الله السلامة,Saturday 9 September 2023 at 00:00,0,09 September 2023,00:00
Fadila Vie Vie,https://web.facebook.com/sifo.sifo.52090008?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzQ1ODUwMjU5MTA1NDM0MA%3D%3D&__tn__=R-R,لطفك يارب,Friday 8 September 2023 at 23:49,3,08 September 2023,23:49
Lola Benatia,https://web.facebook.com/lola.benatia?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODQ4MDkwNTUwMDMzNDQ1&__tn__=R-R,السلامة ان شاء الله,Saturday 9 September 2023 at 06:33,6,09 September 2023,06:33
Mehdi Gharbi,https://web.facebook.com/mehdi.gharbi.7355?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzAwMTY3MzYxOTU0NDc3&__tn__=R-R,يا ربي نسألك اللطف في الأمر كله,Friday 8 September 2023 at 23:43,5,08 September 2023,23:43
Hasso Dahamni,https://web.facebook.com/hasso.dahamni?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQzMTM0MDA5NzY0NjkxMA%3D%3D&__tn__=R-R,ربي معاكم ان شاء الله سلامات انتو خوتنا,Saturday 9 September 2023 at 20:20,7,09 September 2023,20:20
Khaled Almaghrebi,https://web.facebook.com/profile.php?id=100077419154499&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjA4OTEwMzY0NjU4NDc2&__tn__=R-R,ربنا معاكم,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
ايمان تجرة,https://web.facebook.com/profile.php?id=100026339025978&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjUwNTk3Mzc5Mjg1NzQ2OQ%3D%3D&__tn__=R-R,يارب ارحم,Saturday 9 September 2023 at 00:05,0,09 September 2023,00:05
شوف قدامك,https://web.facebook.com/profile.php?id=100088459734759&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA0NDE5NTM2MDA4MDQ1Mg%3D%3D&__tn__=R-R,Yarbivsalama,Friday 8 September 2023 at 23:38,2,08 September 2023,23:38
محمداحمد الشرعبي الشرعبي,https://web.facebook.com/profile.php?id=100022529509623&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODQ2MTU5MjU3MDU2MTA2&__tn__=R-R,يارب لطفك,Saturday 9 September 2023 at 19:03,9,09 September 2023,19:03
Zahra Marwa,https://web.facebook.com/lkbira.bellagmah?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODIwMjUzNjYyODg5ODMz&__tn__=R-R,لطفك يااااااااااارب,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Nadia Nadir,https://web.facebook.com/nadia.nadir.7?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjg3ODYyNDMwNjQ1OTc2&__tn__=R-R,يا ربي السلامة,Friday 8 September 2023 at 23:40,8,08 September 2023,23:40
Maha Hakeem,https://web.facebook.com/maya.kh.773?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzk2MTk4MzgwNzE5OTQ0Mw%3D%3D&__tn__=R-R,لطفك يا رب,Saturday 9 September 2023 at 14:37,10,09 September 2023,14:37
Mouhamed Sankhare Ndar,https://web.facebook.com/modou.sankhare.3?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzgzNzU5NTMyMzIzMzI5NQ%3D%3D&__tn__=R-R,لطفك يارب,Friday 8 September 2023 at 23:54,9,08 September 2023,23:54
Rachid Mks,https://web.facebook.com/profile.php?id=100008523633417&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY2NTc1ODM0MzkzMTAxNQ%3D%3D&__tn__=R-R,مكناس,Friday 8 September 2023 at 23:37,2,08 September 2023,23:37
Khayata Om Ahmad,https://web.facebook.com/profile.php?id=100089008785938&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTgxNzUyMzgzMTIwNDAx&__tn__=R-R,هزات بمدينة القصر الكبير ياري تستر,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
Jawad Jawad,https://web.facebook.com/marwane.fahmi.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjY5MzQyMjAyNjM0MTU3&__tn__=R-R,وجدة مكان والو,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
Kawtar Azrar,https://web.facebook.com/profile.php?id=100014618973433&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjg3NjU1ODA3MzE4MjI1&__tn__=R-R,فاس تضرب بججججهد,Friday 8 September 2023 at 23:39,2,08 September 2023,23:39
Hassan Anouar,https://web.facebook.com/hassan.anouar.5015?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzY2NTA3OTE4NTgyNjg5&__tn__=R-R,اولاد فارس نواحي السطات,Friday 8 September 2023 at 23:46,2,08 September 2023,23:46
سليمان محمد,https://web.facebook.com/profile.php?id=100008475009504&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzIwMTg1ODgzMjUzOTUz&__tn__=R-R,الراشدية,Friday 8 September 2023 at 23:42,7,08 September 2023,23:42
عبد المومن رشيق,https://web.facebook.com/profile.php?id=100089598881867&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjY0NDM5MTQ1NTcwOTczOQ%3D%3D&__tn__=R-R,اش واقع,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
وردة الدومانية,https://web.facebook.com/profile.php?id=100004471416853&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTI5NDI1NjQzNDc4NjA1NA%3D%3D&__tn__=R-R,لاحول ولاقوة إلا بالله,Saturday 9 September 2023 at 21:40,8,09 September 2023,21:40
Elkhier Dvdadem,https://web.facebook.com/elkhier.dvdadem.96?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzU0ODAzODkwMjA3MzY0&__tn__=R-R,ربي يستر,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
El Hilali El Mahfoud,https://web.facebook.com/yassine.qadiri.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzc0ODYzNzg0NDQzMDgw&__tn__=R-R,علامات السلامة.. نرجو من الله المغفرة لكل ذنب ويرزقنا الجنة يارب,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
So Win Wydadi Ayoub,https://web.facebook.com/ihoufi?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODIwMzk3NzEyOTA2NDk5&__tn__=R-R,الدار البيضاء عين سبع,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Mohamed El Gannouny,https://web.facebook.com/anas.tohami1?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzMwMTM2MzY5MzkxMjY1&__tn__=R-R,يا ربي السلامة,Friday 8 September 2023 at 23:36,15,08 September 2023,23:36
Amina Hamida,https://web.facebook.com/amina.hamida.94?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjUzMDU5MDU3Njk3NTM4&__tn__=R-R,لطفك يا ارحم الراحمين ياربي العالمين,Friday 8 September 2023 at 23:44,5,08 September 2023,23:44
Fares Saidi,https://web.facebook.com/profile.php?id=100010108787180&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjkzMTQ5NjI5MzcwNDIw&__tn__=R-R,اللهم استر أهل المغرب وخاصة عائلتي ولاتريني فيهم مكروها,Friday 8 September 2023 at 23:55,0,08 September 2023,23:55
لؤي العزوزي,https://web.facebook.com/naoual.ma?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODI1Njg2MzcyNjc0NzM0&__tn__=R-R,فقنيطرة,Friday 8 September 2023 at 23:45,0,08 September 2023,23:45
Dima Radi,https://web.facebook.com/dima.radi.98?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTc3MDAwMzI3Njc5Mjc1NQ%3D%3D&__tn__=R-R,سبعة 7 درجة,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
Manal Bk,https://web.facebook.com/venus.aphrodite.581?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjY5NTc5OTEyNjg1NzQ1&__tn__=R-R,واش غايعاود يضرب,Friday 8 September 2023 at 23:56,0,08 September 2023,23:56
ربيع بكاسي,https://web.facebook.com/profile.php?id=100011072529750&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNTk1MDk5NzE1ODMzNDMwMQ%3D%3D&__tn__=R-R,نسأل الله حسن الخاتمة,Friday 8 September 2023 at 23:43,5,08 September 2023,23:43
Habiba Elfahmi Med Ymn,https://web.facebook.com/habibaref.nador?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjI0NjE3MDI2NDUzMjA2&__tn__=R-R,نسأل الله السلامة للجميع,Friday 8 September 2023 at 23:53,3,08 September 2023,23:53
Karizm Elecotrad,https://web.facebook.com/profile.php?id=100009269766053&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzIxNzI2NDczMTc1MjUyMQ%3D%3D&__tn__=R-R,Guercif,Friday 8 September 2023 at 23:39,2,08 September 2023,23:39
Mimoun Machmachi,https://web.facebook.com/mimoun.machmachi?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzEzMTIyMjEyMDUxNzQ4NA%3D%3D&__tn__=R-R,يا ربي السلامة. من اليوم اللي جات حكومة اخناتوش و البلد يعيش في الكوارث.,Friday 8 September 2023 at 23:38,0,08 September 2023,23:38
رافت عبد العليم,https://web.facebook.com/profile.php?id=100024548120255&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTY2ODEwNTY0MzYwMDkyMA%3D%3D&__tn__=R-R,قدر الله وماشاء فعل نسأل الله أن يرحم موتاهم ويشفي مصابهم وينزل علي قلوبهم الصبر والسكينة وان يجرهم في مصيبهتم ويخلف عليهم خيرا,Sunday 10 September 2023 at 11:26,4,10 September 2023,11:26
Rachid Harrou,https://web.facebook.com/rachid.harruo?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMzIzOTkwNzUxNjMwOTcyNQ%3D%3D&__tn__=R-R,ياربي سلامة,Friday 8 September 2023 at 23:37,3,08 September 2023,23:37
Mounir Anhicham,https://web.facebook.com/ahmed.amine.35728466?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzAyNzU4NTUzNzI1Mzc2NQ%3D%3D&__tn__=R-R,يا ربي تحفظ,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Khadija Dija,https://web.facebook.com/profile.php?id=100058363961072&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAxNTczODE0OTU1MzM4MA%3D%3D&__tn__=R-R,تارودانت,Friday 8 September 2023 at 23:59,2,08 September 2023,23:59
Adam Abrar,https://web.facebook.com/adam.abrar.33?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjc3NTQ1OTQxNzA0NTc4&__tn__=R-R,كلشي,Friday 8 September 2023 at 23:50,0,08 September 2023,23:50
Hasnae Bien Aissa,https://web.facebook.com/hasnae.bienaissa?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjIxNDE4MzU3MjU4MjI2&__tn__=R-R,يارب السلامة الله يلطف بتا يارب,Saturday 9 September 2023 at 01:11,6,09 September 2023,01:11
فتى المجهول,https://web.facebook.com/profile.php?id=100088490205062&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTcxNjY3NzY3MjA4OTA4NQ%3D%3D&__tn__=R-R,غايعود,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Zakaria Janati,https://web.facebook.com/zakaria.janati.16?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNjYwMzkyMzk2MDM5NTI3&__tn__=R-R,فاس حتا هي,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Ghilas Ourari,https://web.facebook.com/ghilas.ourari.1?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzM1NTQ0MDE1NDQ3MTgzMA%3D%3D&__tn__=R-R,Lah yiltif,Friday 8 September 2023 at 23:44,0,08 September 2023,23:44
Habiba Hsh,https://web.facebook.com/profile.php?id=100008520461700&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAzMDY0Mzk5MTI3NjM3Nw%3D%3D&__tn__=R-R,حتى جماعة القصر الكبير,Friday 8 September 2023 at 23:43,2,08 September 2023,23:43
Įl Hąmę,https://web.facebook.com/profile.php?id=100091527022667&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTA2MjE2MzY2MTg5NzI3OA%3D%3D&__tn__=R-R,حتا هنا فتازة,Friday 8 September 2023 at 23:58,0,08 September 2023,23:58
Khalis Youssef,https://web.facebook.com/profile.php?id=100086531567754&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODI2MDA0ODcyNjA0Mzc1&__tn__=R-R,البرنوصي,Friday 8 September 2023 at 23:49,3,08 September 2023,23:49
Yassine Rafiq,https://web.facebook.com/profile.php?id=100007193796997&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODEzMTk2NjEzODcxOTYy&__tn__=R-R,لاحول ولا قوة إلا بالله,Friday 8 September 2023 at 23:43,4,08 September 2023,23:43
Abde El Hadi,https://web.facebook.com/profile.php?id=100086427921319&comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTg4MTYzNTA1ODUxMzA4&__tn__=R-R,طنجة والو,Friday 8 September 2023 at 23:39,2,08 September 2023,23:39
Manel Bouzina,https://web.facebook.com/manel.bouzina.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTAyMzk2MTY3ODc2MTkwMw%3D%3D&__tn__=R-R,ربي يلطف ان شاءلله,Saturday 9 September 2023 at 00:01,0,09 September 2023,00:01
Abeer Galal,https://web.facebook.com/abeer.galal.900?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTQzMjU3ODIyMTg3NDQ5&__tn__=R-R,لاحول ولا قوة الا بالله ربنا يستر,Saturday 9 September 2023 at 23:13,3,09 September 2023,23:13
مصطفى بن بوجمعة گومني,https://web.facebook.com/guoumni5?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfNzkzMjc0MTk2MTM3NzY1&__tn__=R-R,مكناس حتى هو يا ربي السلامة,Friday 8 September 2023 at 23:39,0,08 September 2023,23:39
Badr CH,https://web.facebook.com/badr.realite?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfOTgyNDI5NDI2MzU4MTUy&__tn__=R-R,اشمن مدينة هادي؟؟,Friday 8 September 2023 at 23:42,0,08 September 2023,23:42
Oum Dodi,https://web.facebook.com/oum.dodi.988?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfODY1MDI4Njk0OTYyNjkw&__tn__=R-R,الدار البيضاء قوي,Friday 8 September 2023 at 23:39,2,08 September 2023,23:39
Lolo Khdera,https://web.facebook.com/lolo.khdera?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMTMyNDIxOTQ3ODIyMTE2Ng%3D%3D&__tn__=R-R,ربنا يكون معكن عشنا هلمشاعر وهلخوف متلكن من ٨ شهور وكانت أصعب أيام الله يكون معكن ويشفي المصابين ويرحم الضحايا يارب,Sunday 10 September 2023 at 01:07,2,10 September 2023,01:07
Amar Ali Omran,https://web.facebook.com/moon.tala.9?comment_id=Y29tbWVudDo3MzY0NDU0NjQ5NTcyMDFfMjQ2NzI0Mjg3ODM2ODMz&__tn__=R-R,يارب لطفك,Saturday 9 September 2023 at 21:42,9,09 September 2023,21:42
